Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;This guy needs to treat dating like actors treat auditions. Go in, audition, do your best, and then forget. Divorce your feelings from the outcome.  Stop falling in love with every woman you speak with. He comes off as weak and desperate.;@dmil843;0;0;CAMP_B;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.5;Frustration;Men need to treat dating like job interviews, divorcing their feelings from outcomes instead of acting desperate.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Everyone get ghosted by womans even if u are 12/10 Chad the more u look unattractive the more u get host;@07glrbogy;0;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.4;Neutral;Everyone gets ghosted regardless of appearance, though uglier men suffer more.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;I think he's at where we're all at. We know all the laughs and smiles in the beginning is fake. Just sitting waiting around to get discarded.  Done with it.;@0QualityOverQuantity;0;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.4;Disappointment;Initial romantic warmth is fake, leaving men waiting around to be discarded.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Diversified derivatives, lmao mate!;@0rwelzDucatd;0;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.2;Excitement;Enjoying the creator's financial puns.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;😂;@SDMotorsports;0;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.1;Excitement;Laughing emoji response.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;LOL I like getting involved, I'm a FA.  I just want a good one.;@georgepenguin2515;0;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.2;Excitement;Expressing a lighthearted desire to find a good partner.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;😂😂😂 you’re a funny cnt because it’s true;@gianpierodeiana2030;0;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.3;Excitement;Praising the creator's humor.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Fark I used to open with dtf on the apps. Like shooting fish in a barrel. You miss 100% of the shots you don’t take.;@87nsi;0;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.4;Excitement;Taking a bold, aggressive approach on dating apps yields easy results.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;16:04 🤣🤣🤣;@MrBrowneyedBeast;0;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.2;Excitement;Timestamp reaction laugh.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Serendipity Lifetime movie lol;@taqeemhilton;0;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.1;Neutral;Making a movie reference comparison.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;The apps could be 100% bots with guys managing photos and transactions...  & they do have quarterly profit goals...;@starfleetcommander;0;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.3;Neutral;Dating apps prioritize quarterly profits, utilizing bots and managed profiles.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;16:47 😂😂 Bin Juice Is Priceless.;@mamba_ke;0;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.3;Excitement;Enjoying the creator's bin juice joke.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;The guy complaining in the video could indeed be a little on the spectrum. It's usually a good trait and you can see he's an honest bloke and very frustrated. But, he's doing it wrong. Don't complain, don't be bitter, and don't care. Don't care about garden tools. To garden tools, this guy is helluva boring and in the looks department, he's not interesting to them. Mind you, he looks well-groomed and is of higher intelligence. He probably has an honest job in construction (planning?) and makes decent money, but nothing exceptional. Women care about being dominated and they want that attractive man or the man who might not be so attractive physically speaking, but he's got presence, confidence, and exudes danger and dominance. These men have resources and status. That's what the women care about. They'll want to tamper with you and if they succeed, they leave. If you keep them wanting and afraid, they stay. My parents are that way: bad marriage, my father is dominant and quite nasty and my mother is afraid and hates me father and wants to divorce, but guess what, she stays. That's why women say they've been in all kinds of ab*sive relationships and with 'toxic' men. I've had most women I've been with tell me this. The first had an ex who was into substances. Another had an ex who also had issues. One had f*cked around a lot and the father of her son was a dangerous man and into substances. I could go on. This is a red thread. One had ended a relationship for no good reason at all. I got her as a sort of rebound. They always do that: a woman is rarely without a man for long. If she's single, she's messing around. I met one blonde who had been single for 5 years, she said. I found out she was getting plowed by various men, none of them having any personal interest in her. It's just superficial, but the woman thinks she can get commitment. Only once in my life did I give commitment to a woman and I am loyal, but I ended this relationship, as it quickly got to be unbearable. Reason was she was maybe a 5 and I am most definitely not. She was 24 and had been severely overweight, but had lost the weight. Slowly but surely she regained weight and got sloppy. I never married. I look around and see how married men pretend to be happy, while they're bagged and powerless and probably don't get any. If you desperately need a lay, you will soon realize it means nothing. Don't invest in them emotionally for sure. I made this mistake when I hadn't heard of the blue pill and all this knowledge and I also made it once after, with the blonde, who was to me very attractive, but I ignored the red flags to keep alive the dream. When the dream collapses -- and for some this is when she announces divorce -- you will realize what a monster you were with all the time. Women can act. When they shrug off the acting, get away.;@Fortress333;0;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.7;Frustration;Women claim to hate toxic men while actively seeking dominant, dangerous partners, leaving nice men frustrated and disillusioned.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Is narcissistic pathology and egocentric acute;@indohkg1975;0;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.1;Neutral;Commenting on narcissistic pathology.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;The only “Standards” both Men & Women can have is a decent level of Attraction & LOVE.  Any requirements in excess of attraction & Love will lead to Failure & Aloneness.  “Love” is not the romantic movies Love - Love includes all of the following:  Respect, Appreciation, Peace, Freedom to be your authentic/imperfect Self, & Joy.  No one has the right to ask for anything more than this!  If you do, you will Always be Disappointed.;@Dieselhate;0;0;CAMP_B;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.3;Neutral;"Healthy standards should be limited to attraction, respect, and peace; demanding more leads to disappointment.";;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
