Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Gosia Gosia Gosia 😂😂😂😂;@piotrerber4760;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.4;Sarcasm;Mocking the politician with repetitive name-calling.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Następny Narcyz w Magistracie;@henryk331;0;0;NEUTRAL_SPAM;;0.0;Neutral;-;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Gosia on się czepia, Gosia...;@marekmaro7242;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.4;Sarcasm;Mocking him complaining to his partner.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Ale musi mieć silną psychikę... Nawet brew nie drgnęła 😂😂;@XXXXXX-tg8eo;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.3;Sarcasm;He managed to keep a straight face under pressure.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;LENIWY  BARDZO ZAKLAMANY  DARMOZJAD   DYSKUSJE MU W GLOWIE CAMPUSY i W PRACY POJAWIA SIE 2 RAZY  W TYGODNIU  WIOCHA SIE ROBI Z WARSZAWY    FESTYNY TEZ MU W GLOWIE    A JAK TAM PANIE  PTEZYDENCIE CO.PAN TETAZ  BUDUJE  A JAK TAM SZPITAL  DALEJ  TERAZ  PRACUJA PO 20 GODZIN   I CZY PAN COS POPRAWIL  W SZPITALU     WARSZAWA   COFA SIE   W  ROZWOJU;@Jadwiga-jy7fb;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.9;Anger;He is a lazy, deceitful parasite who neglects work for festivals and is ruining Warsaw.;A jak tam panie prezydencie co pan teraz buduje a jak tam szpital?;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Koncentruje się jak tu wywalić z mieszkań komunalnych ludzi;@AdamHaps;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Frustration;His focus is on evicting people from communal apartments.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Nikt cię już nie wybierze pajacu haha;@WojciechKędzior-r7d;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.6;Sarcasm;Nobody will ever vote for this clown again.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Poszli wy na h.j stacja pisiorow;@Gino5172;0;0;NEUTRAL_SPAM;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.7;Anger;Telling opposing political supporters to leave.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;A jak swira dostawal s że nie zostałeś Prezydentem durniu ,przypomnij sobie co wygłaszałes jesteś głupi .;@ReniaRenatka;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.8;Anger;He threw a fit when he failed to become president and is foolish.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Fair Play po Inżyniersku❗;@MustangTop-c2k;165;1;CAMP_A;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.4;Sarcasm;The user sarcastically praises the male runner's fair play.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Nieszczęśliwie się potknęła o Inżyniera CIEŃ‼️😂😂😂;@MustangTop-c2k;118;1;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.7;Excitement;The female runner supposedly tripped over the invisible engineer.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Dobrze, że Inżynier się nie przewrócił bo trudno by było go znaleźć na ASFALCIE ‼️‼️‼️🤣🤣🤣🤣;@MustangTop-c2k;115;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.8;Excitement;Jokes about the male runner blending into the asphalt due to his skin color.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;To nie ja, ręce mam tutaj😂;@jurusel3062;83;1;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.5;Excitement;Humorous denial of involvement in the trip.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;😂😂 Inżynier chciał coś wykombinować  😂😂;@kazimierzfigurski6468;51;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.6;Excitement;The male runner was scheming something.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Powinno się go zdyskwalifikować;@halinalisowska9946;36;0;CAMP_A;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.7;Anger;The male runner should be disqualified for his actions.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;KSIĘCIUNIU nie martw się na szczęście Inżynierowi NIC się nie stanęło ‼️😂😂;@MustangTop-c2k;34;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.6;Sarcasm;Reassuring sarcastically that the male runner is completely unharmed.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;To on ją przewrócił !;@WojciechBączkowski-r3v;28;0;CAMP_A;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.6;Anger;Direct accusation that the male runner deliberately knocked her down.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Pięknie wtapia się w podłoże i myślał że jest niewidoczny;@rafi-PL111;16;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.5;Sarcasm;Mocking the runner's appearance and attempt to blend in.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Bardzo podziwiam Twoje zamartwienie😱;@ewakie;16;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.4;Sarcasm;Sarcastic admiration for someone's fake concern.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;To się nie ma z czego śmiać to trzeba działać;@Maringo18;13;0;CAMP_A;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.7;Frustration;This is a serious matter that requires action, not laughter.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Asfalt powinien leżeć na drodze i być walcowany ❗❗❗;@dojnekrowypanispurek3416;12;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.5;Sarcasm;Racial joke comparing the runner to asphalt.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;myślałem że znów ją skosi xd;@666polakmaly;10;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.4;Neutral;Thought he was going to take her out again.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Tak wielkie zmartwienie,okulary mu spadły;@ewaalina;7;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.5;Sarcasm;Sarcastic remark about how 'worried' the runner was.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Ładnego haka zalożył.;@jurusel3062;7;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.5;Neutral;Pointing out the tactical trip/tackle.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Pewnie tez przez przypadek zginął jej portfel.;@Endipol;6;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.6;Sarcasm;Joking that her wallet was stolen during the fall.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;O la gosz! Faulowal;@halu8898;6;0;CAMP_A;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.6;Anger;Calling out the clear foul.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Dżentelmen;@bejruth;4;1;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.3;Sarcasm;Sarcastic label of 'gentleman' for the aggressive runner.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Telefon jej zajebał?????;@JohannesGreat;4;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.7;Excitement;Vulgar joke implying her phone was stolen.;Telefon jej zajebał?;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Nic się Nie stało  Inżynierowi ❗ Nic się Nie stało ‼️  😂😂😂😂😂😂😂;@MustangTop-c2k;3;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.7;Excitement;Chanting mockingly that nothing happened to the engineer.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;😂🤣;@BogumiłaWójtowicz-r3t;3;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.5;Excitement;Laughing emojis endorsing the mockery.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Kali kochac, kali obciac 😂😂😂😂😂. Nie wiadomo czym ja dotknol 😂😂😂😂😂;@jjm7429;3;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.6;Sarcasm;Mocking broken language tropes while joking about the physical contact.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Może jej nie aresztują za ten rasistowski atak?;@dam1lor;2;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.6;Sarcasm;Sarcastic comment mocking political correctness and racial dynamics.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;😂😂😂 Inżynier podstawił jej nogę. Nic się nie stało😂😂😂;@arkadiuszbialy748;2;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.6;Excitement;Laughing at the deliberate trip.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Poprostu walną ja w plecy powinien odpowiadać karnie nie tylko jako sportowiec mógł jej złamać kręgosłup ,żenada te zawody i to komentowanie tego dziennikarza sportowego wstyd za te czasy że są tacy ludzie hańba dla tego kraju że nic z tym nie robi;@anpatriota123;2;0;CAMP_A;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.9;Anger;Severe condemnation of the violent push, demanding criminal accountability and shaming the commentators.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;Wymieszał się węgiel z wapnem feminizmu;@WOJCIECHKUBIAK-h8x;1;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.5;Sarcasm;Derogatory racial/political joke about mixing populations.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
Zobaczcie jakie nieszczęśliwe potknięcie #polityka #śmieszne;Księciunio pan;2026-09-02;To był gaz. Tak, to był gaz.;@Fred_Aster;1;0;CAMP_B;CAMP_A: Outraged users condemning the male runner's foul play, racism, or violence against the female athlete. CAMP_B: Users mocking the incident, defending the male runner, or making light of the physical contact with sarcasm and jokes.;0.4;Sarcasm;Absurdist joke about gas.;;https://www.youtube.com/watch?v=qrqILbbm_E4;100.0% (53/53)
