Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage;Camp Shares
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;me aburri cuando el juego me puso a recolectar materiales este juego es pa gente sin trabajo xd;@itsCoreMx;0;1;CAMP_C;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.5;Disappointment;"I got bored when the game made me gather materials; this game is for people without jobs.";;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;Primero, te vas a las nieblas y desbloqueas brecilen subiendo, dos espadas, chaqueta de asesino, capucha de asesino, botas de espectro, y te comprar una mula o caballo.   Segundo: te instalas las hoja de exel o de calculo depende de si es pc o telefono y te vas al mercado negro con TUNICAS, CHAQUETAS Y ARMADURAS las tres primeras y baratas de cada clase t4 hace una tabla que indique la difwrencia entre precios y ganacias entee mercados y mercado negro y vas comerciando Brecilien y caeleon omite las armas en un dia consigues el premium si te adaptas y evolucionas con tus conocimiento de como evitar a la ratas y sus amigos si no te tardras 3 dias dependiendo de cuantos trades hagas y a que precio y listo cuando compres el premium de un año explora albion 🗣📣🔥🔥🔥🔥 tiempo estimado.......4 DIAS DE JUEGO SEGUIDOS osea 96 hs una ganga;@generrttx3903;0;1;CAMP_A;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.6;Excitement;You can make enough for premium in 4 days by doing black market trade flipping using spreadsheets.;;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;Es la tercera vez que quiero empezar a jugar Albion con mi amigo y por fin nuestro cerebro no está tan frito y podemos disfrutar albion XD;@Mojör3;0;0;CAMP_B;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.3;Excitement;Third time trying to play with my friend and finally our brains clicked to enjoy it.;;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;Buen video gracias. Me sirve ya que voy a comenzar en este mundo de Albión;@Machine1125;0;0;CAMP_B;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.3;Excitement;Good video, thanks for helping me start in Albion.;;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;Quiero jugar al ion vengo de knight online... Pero en el inicio se lleno mi baúl y no se donde m  dejarlo;@Gargol4;0;0;CAMP_B;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.4;Frustration;Coming from Knight Online, my chest filled up right at the start and I don't know where to store things.;Where should I store my items when my chest fills up?;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;gran video me gusto mucho realmente me ayudo a tomar mi camino;@yeinmy7236;0;0;CAMP_A;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.3;Excitement;Great video, really helped me find my path.;;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;Mmmm yo venia para ver en cual parte del mapa aparecer xD;@alexisLeón18363h;0;0;CAMP_B;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.3;Neutral;I came here just to see which part of the map to spawn in.;;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;Estoy a nada de tener todas las herramientas al t8 me puedo pasar horas y horas farmeando feliz pero asta el día no puedo pasar los 30 minutos de un guiso t8 en pve sin pensar que sería más divertido ver una tortuga caminar jajjajaja;@DominoFlores;0;0;CAMP_A;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.4;Sarcasm;I can farm for hours with T8 tools, but PvE gets so boring I'd rather watch a turtle walk.;;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;O sea que el contenido pve de albion... es pvp xD apenas llevo dos dias jugando 😂;@andresfelipemorenofuentes3218;0;0;CAMP_B;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.3;Excitement;So Albion's PvE content is actually PvP after only two days of playing.;;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;"Muy bueno muchas gracias. El ""concepto"" de Albion online completo, esta sacado completa y totalmente de EVE ONLINE, el mmo mas profundo, complejo y extenso que existte. Saludos.";@Fernandoc4dJ;0;0;CAMP_A;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.3;Neutral;The concept of Albion Online is heavily inspired by EVE Online.;;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;Tutorial para nuevos:  Haz contenido de chill  Y como entro a esos eventos o a las actividades ? Supongo que eso toca adivinar, si haces una guía explica paso a paso quedé igual de perdido solo se como entrar a mazmorras y ya, el juego es muy aburrido no tiene nada para hacer solo caminar y ya por qué ni se sabe a dónde se hacen las actividades;@JulianNudelman;0;0;CAMP_C;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.6;Frustration;Guides say to do chill content, but don't explain how to actually enter those activities, leaving newbies lost.;How do you actually enter these activities and events?;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;Lo malo es esa sape en la economía yo queriendo monopolizar y no puedo mi sueño de ser magnate fue arruinado aquí es donde veo que la economía es una simulación y de las peores por qué los desarrolladores siempre meten mano;@cristianortizdiaz4482;0;0;CAMP_C;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.5;Frustration;My dream of becoming a market tycoon was ruined because developers keep interfering with the economy.;;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;me parece increible q siempre vea a rubius en todos lados menos en su canal 😂😂;@Sergio_dgr;0;0;CAMP_A;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.3;Excitement;It's funny seeing Rubius everywhere except his own channel.;;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;Por jack aprendi a usar los guantes y ahora soy el mejor de mi gremio en pvp;@AlbertoPalomino-l7p;0;0;CAMP_A;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.4;Excitement;Thanks to Jack I learned to use gauntlets and now I'm the best in my guild at PvP.;;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;Que tanto recomiendan jugar albion en teléfono? Es que lo descargue pero siento que la experiencia de jugarlo en PC es absolutamente superior y que en caso de hacer pvp en cel me va a follar alguien de PC jaja Igual ando reuniendo para una PC y ya casi termino de ahorrar, creo que lo mejor sería esperar a tener mi PC para seguir jugando;@Sic_MundusCE;0;0;CAMP_B;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.4;Neutral;Is Albion on mobile recommended, or should I wait until I get a PC to avoid getting destroyed in PvP?;Is Albion on mobile recommended or should I wait for a PC?;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;soy nuevo uso el arco entonces me recomienda el hacha ?;@PeruvianClips-c3y;0;0;CAMP_B;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.3;Neutral;I'm new and use the bow, should I switch to the axe?;As a new bow user, do you recommend I switch to the axe?;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
¿POR DÓNDE EMPEZAR en ALBION ONLINE en 2026? 🔥;JackFyah;2026-04-29;Existe forma de ser un carroñero que visita las zonas rojas, agarra lo que esta tirado y vive de eso? Con equipo que te haga rapido para salir volando xD;@GordoLaptop;0;0;CAMP_B;"CAMP_A: Veterans and dedicated fans praising the content creator and sharing their long-term progress.; CAMP_B: New players and returning vets expressing confusion, appreciation for beginner guides, or technical struggles.; CAMP_C: Critics highlighting poor game mechanics, toxic community, grinding fatigue, or support issues.; CAMP_D: Guild recruiters and helpers offering direct assistance and zero-tax communities to newcomers.";0.3;Excitement;Is there a way to play as a scavenger in red zones, picking up dropped loot with a fast escape build?;Is there a way to play as a scavenger in red zones living off dropped loot?;https://www.youtube.com/watch?v=IlDdifuSbBI;99.6% (226/227);"CAMP_A: 42.9%; CAMP_B: 35.4%; CAMP_C: 15.0%; CAMP_D: 6.6%"
