Comment Key;Comment ID;Video Key;Comment;Author;Comment Date;Likes;Reply Count;Is Reply;Engagement Score;Stance;Arousal Score;Emotion;Core Argument
737;UgyJe28M4tqQuWn4xKZ4AaABAg;5;Walla yazıyı görünce bir an inip 1 vs6 felan yapicaksin sandım 😂;@aldousgaming9428;2026-09-09;2;2;1;6;CAMP_B;0.6;Excitement;When I saw the text, I honestly thought you were going to dismount and pull off a 1v6.
738;Ugzp-ibNwAkwzuN4eiB4AaABAg.AaXcswSKq1iAaXoeAieGRs;5;​@EBADEYBAC aynen onu iyi yaptin kral .;@enginduman-e7b;2026-09-09;3;0;1;3;CAMP_A;0.3;Neutral;You handled that part really well, king.
739;Ugw2x_hgDGhagGmdjGx4AaABAg;5;La música de metin 2 es ufff!;@ivancelis739;2026-09-10;2;1;1;4;CAMP_D;0.4;Excitement;The Metin 2 background music is amazing!
740;UgzZ0RLX1r2iJ_813J54AaABAg;5;Hocaaaaa tacizi yiyormuşuz son anda Rabbım tarafından sevgili kulu olduğumuzdan mütevelli bir hızır belirmiş :D Giga pot bulundursan iyi olur;@rayzzexiled;2026-09-09;0;3;1;6;CAMP_A;0.7;Excitement;Teacher, we were almost getting harassed, but at the last second a God-sent savior appeared since you're a favorite servant!
741;UgyPfhq2SDuOS7sfJRR4AaABAg;5;Çapulcular 10 kişi bi adamı kesememişler xd;@Yakuza_26;2026-09-09;0;3;1;6;CAMP_A;0.5;Excitement;Those 10 scavengers couldn't even manage to take down a single guy.
742;UgywF5Fua5p5Bnpi70p4AaABAg;5;İyi kurtarmışlar bu arada;@gltekin0;2026-09-09;2;0;0;2;CAMP_A;0.3;Neutral;They managed a really good escape in the end.
743;UgznwGTtTlUCK3C3qRh4AaABAg;5;Lan kalbim sıkıştı. O adam Rabbimin sana bir hediyesi. yes  yes yes;@bilgirasyon4791;2026-09-09;1;1;1;3;CAMP_A;0.8;Excitement;My heart is literally squeezing, that player sent by God is a total gift to you.
744;UgxarILNBd1cJogbr4R4AaABAg;5;Burası YES YES YES;@BLUELY-XR;2026-09-09;1;1;1;3;CAMP_D;0.4;Excitement;This place is pure YES YES YES energy.
745;Ugz3PpEUZQv2Z4BcWDl4AaABAg;5;bunlar albionun aç yabani köpekleri 😂 dönüşte hep dikkatli ol usta yanına giga potu anti gank itemleri falan almanı öneririm saygılar;@TekDabanca28;2026-09-09;1;1;1;3;CAMP_C;0.5;Frustration;Those guys are hungry feral dogs of Albion, you should always carry giant potions and anti-gank gear on your way back.
746;Ugwxd4EEJHG33qAI3sd4AaABAg;5;This guys fight gank partys on his own? Really like the ideia. Also, what weapon is him using, that one which throw an wind wall ?;@TaggartLipe;2026-09-09;0;2;1;4;CAMP_D;0.4;Neutral;Fighting gank parties solo is a great idea, but what weapon uses that wind wall?
747;UgwmAvkt5bKDBBwmCN94AaABAg;5;La rmadura de adorno😂;@Nightmare09-21;2026-09-09;0;2;1;4;CAMP_D;0.3;Sarcasm;That decorative armor though...
748;Ugwxd4EEJHG33qAI3sd4AaABAg.AaYFYjIhsPeAaYIRz1pZ7Y;5;pretty sure it's a plate armor, forgot the name though but it's a plate armor;@LVROSSS;2026-09-09;1;0;1;1;CAMP_D;0.2;Neutral;It's definitely some kind of plate armor, though I forget the exact name.
749;Ugwxd4EEJHG33qAI3sd4AaABAg.AaYFYjIhsPeAa_P54JJ46L;5;Guardian armor;@EBADEYBAC;2026-09-10;1;0;1;1;CAMP_D;0.1;Neutral;It's Guardian Armor.
750;UgxV0zCeDuGSf3SesHN4AaABAg;5;Kalp krizi sebebi;@mehmetrecepinan2722;2026-09-09;1;0;0;1;CAMP_D;0.5;Excitement;This video is a direct cause of heart attacks.
751;Ugymw56s_ZmWI_vT34d4AaABAg;5;Gank atanlar chatteki ghostlar mı;@ishk7221;2026-09-09;1;0;0;1;CAMP_C;0.3;Neutral;Were the gankers just ghosting from the chat?
752;UgzZaTVmnmYAJqpAqrh4AaABAg;5;there a starrrrrr MANNNNNNNNNN;@boufosor_tv;2026-09-10;0;1;1;2;CAMP_D;0.5;Excitement;There's a star man waiting in the sky!
753;UgwfjqT0IELnWiGOVeN4AaABAg;5;Why dont atack, you kill ALL with E;@gu4rdayt;2026-09-10;0;1;1;2;CAMP_B;0.5;Frustration;Why didn't you attack? You could have killed all of them with your E skill.
754;UgxSNPH9_m82ocOWPHF4AaABAg;5;Heroes don't always wear capes;@KaiserKOw;2026-09-10;0;1;1;2;CAMP_A;0.3;Neutral;Heroes don't always wear capes.
755;UgzK-Ew54fRVEcvOOnN4AaABAg;5;tamam abş 8 4 giyiyon ne gösteriyon havalı havalı;@yigit35jk;2026-09-10;0;1;1;2;CAMP_C;0.4;Sarcasm;Okay boss, you're wearing 8.4 gear, no need to show off so arrogantly.
756;UgyurXS3wMOaGrOfLZh4AaABAg;5;This looked so scripted;@trandom_;2026-09-10;0;1;1;2;CAMP_C;0.3;Sarcasm;This whole encounter looked completely scripted.
757;UgztCNHTT4mMSHRE0aV4AaABAg;5;Next time bring a smuggler cape with giga lol;@kesh9957;2026-09-10;0;1;1;2;CAMP_C;0.3;Neutral;Next time, bring a smuggler cape along with your giant potion.
758;Ugza9eofsXnVRy5oUJt4AaABAg;5;Bro tienes que darle tu alma a ese bro jajajaja 😅😂;@JoseIsraelJerezReyes-c5h;2026-09-10;0;1;1;2;CAMP_A;0.5;Excitement;Bro, you literally have to give your soul to that guy for saving you.
759;UgxTWLM_OQkt0IZNh0F4AaABAg;5;Not so smart go underway with 8.4;@brialesaroca;2026-09-09;0;1;1;2;CAMP_C;0.4;Frustration;It is not very smart to wander out into the open zones wearing an 8.4 set.
760;Ugyn8qDlNfmVzob2aiJ4AaABAg;5;Musica do metin2 muito bom;@MENERFA;2026-09-09;0;1;1;2;CAMP_D;0.3;Excitement;The Metin 2 music is so good.
761;UgzrRMNahCbwbea8-6Z4AaABAg;5;kankam orada dönüp kesiceksin sandım amk çok iyi kurtarmış;@Limonlucoffee;2026-09-09;0;1;1;2;CAMP_A;0.6;Excitement;My friend, I thought you were going to turn around and slaughter them, what an incredible escape!
762;UgyTBmR-yyShfOUDwhJ4AaABAg;5;ячтото мне кажется что ты убил бы всех если попытался, ведь у них не было хилера, и ты жил очень долго, так у тебя оружие по площади гасит;@Perion-e2e2;2026-09-09;0;1;1;2;CAMP_B;0.5;Excitement;I feel like you could have killed everyone if you tried, since they had no healer and you survived for so long with AOE weapons.
763;UgzekQiobdxCi2tQnSp4AaABAg;5;%100 stream snipe;@inosuke9949;2026-09-09;0;1;1;2;CAMP_C;0.4;Sarcasm;That was definitely a 100% stream snipe.
764;UgwidJnpPslDGIVVYdh4AaABAg;5;bu arada figtlasan yırtardın bence en son;@alierensalih4945;2026-09-09;0;1;1;2;CAMP_B;0.4;Excitement;By the way, if you had fought at the end, I think you would have torn them apart.
765;Ugwf9jEj8rRPxRUgNB54AaABAg;5;What time was this?;@whoseverfern337gaming7;2026-09-09;0;1;1;2;CAMP_D;0.2;Neutral;Asking for the timestamp of the event.
766;UgwKJ6SjqhnlF6ReCIt4AaABAg;5;Ya o domuzu vermeseydim de erken düşseydin:D;@TunahanArpa;2026-09-09;0;1;1;2;CAMP_D;0.4;Excitement;What if you hadn't given that boar away and dropped earlier?
767;Ugxa4IZ4VNNrqxzXjcx4AaABAg;5;Bu ne zaman oldu ya yayında mı;@ağırtank;2026-09-09;0;1;1;2;CAMP_D;0.2;Neutral;Wondering when this happened and if it was during a live stream.
768;UgxtrMY0oZJK5u076hJ4AaABAg;5;"When you start hearing ""I need a hero""";@Aizen-k6j4t;2026-09-10;0;0;0;0;CAMP_D;0.4;Excitement;The moment when you start hearing 'I need a hero'.
769;Ugw6p4ETX3QE4Pm_DJ54AaABAg;5;You don't forget and that's good 💯 bro;@Olamilekan-k6m;2026-09-10;0;0;0;0;CAMP_A;0.3;Neutral;You don't forget and that's good, bro.
770;UgyRnWy27kujWdCBIOt4AaABAg;5;HEROI MONSTRO SAGRADO;@Cbipixel;2026-09-10;0;0;0;0;CAMP_A;0.6;Excitement;Absolute sacred monster hero!
771;UgyUFy9V4bEUAXgPV3d4AaABAg;5;Al día siguiente le bloquean la cuenta por rmt al pochito😅;@williandelacruz4968;2026-09-10;0;0;0;0;CAMP_C;0.4;Sarcasm;And the next day little pochito gets his account banned for RMT.
772;Ugy5ZZwPS2CGqciR8uN4AaABAg;5;OMG sooo TANKY!;@stefano3992-j5k;2026-09-10;0;0;0;0;CAMP_A;0.5;Excitement;OMG you are so incredibly tanky!
773;UgzZaTVmnmYAJqpAqrh4AaABAg.Aa_OJszo9ulAa_OaYdzfWu;5;❤;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_D;0.1;Neutral;Heart reaction.
774;UgxPJQTttYrArbjKdYB4AaABAg;5;feci bir gereksizlik;@omerparker1;2026-09-10;0;0;0;0;CAMP_C;0.3;Disappointment;That was thoroughly unnecessary.
775;UgwzDjDn8crVveJJt3J4AaABAg;5;Arkadaki gankerleri kim öldürdü moblar mı?;@fatihsahin9192;2026-09-10;0;0;0;0;CAMP_C;0.3;Neutral;Wait, who actually killed the gankers in the back—was it mobs?
776;UgwfjqT0IELnWiGOVeN4AaABAg.Aa_8fCdRrt7Aa_PIV_NyMp;5;No bro my q 3 and w 2;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_B;0.3;Neutral;It was because of my Q3 and W2 setup.
777;UgyBdzCyVBbFNgUGQ_l4AaABAg;5;hero;@斯胖達;2026-09-10;0;0;0;0;CAMP_A;0.4;Excitement;Hero.
778;UgxSNPH9_m82ocOWPHF4AaABAg.AaZw6mUJt6NAa_OcmaDyiB;5;+1;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_A;0.2;Neutral;Agreeing with the hero sentiment.
779;UgwbDzY6HqAejJXCA5V4AaABAg;5;Челику буквально подарил бан 😂;@МигРол;2026-09-10;0;0;0;0;CAMP_C;0.4;Sarcasm;You literally gifted that guy a ban.
780;UgzK-Ew54fRVEcvOOnN4AaABAg.AaZuOJeuRIoAa_PJNWa9HD;5;😂😂;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_C;0.2;Neutral;Laughing emojis at the flexing comment.
781;Ugy75KcnE42ou1EgnyV4AaABAg;5;The Hero😊;@AkaPaddie;2026-09-10;0;0;0;0;CAMP_A;0.3;Excitement;The hero has arrived.
782;UgyurXS3wMOaGrOfLZh4AaABAg.AaZZ2dz9P_xAa_PVOhhoBx;5;😂😂😂😂😂;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_C;0.2;Neutral;Laughing at the script accusation.
783;UgztCNHTT4mMSHRE0aV4AaABAg.AaZPCQ4B4MhAa_PDnTsBu9;5;😂😂;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_C;0.2;Neutral;Laughing at the gear advice.
784;Ugw2x_hgDGhagGmdjGx4AaABAg.AaZ8j-pePNHAa_OjyReJnI;5;Yes❤;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_D;0.2;Neutral;Heart agreement on the Metin 2 music.
785;Ugza9eofsXnVRy5oUJt4AaABAg.AaZ02DZuYFqAa_O_2zKXns;5;😂😂;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_A;0.2;Neutral;Laughing at giving your soul to the savior.
786;UgxtwifX7vFAFgo3DYp4AaABAg;5;bende videolardan görüyordum  red zondan girdiğini portallara dedim hayret nasıl gank denemiyorlar 5.4 vardı elinde o zaman iyi 7.4 daha çok acıtırdı iyi ölmemişsin :D;@Tsk_AJAX;2026-09-09;0;0;0;0;CAMP_C;0.4;Neutral;"I used to watch videos of people entering red zones from portals thinking how do they not get ganked; 5.4 was crazy then, 7.4 hurts even more!"
787;UgxTWLM_OQkt0IZNh0F4AaABAg.AaYcn9dUayWAa_PT7ArsMa;5;I only ply 8.4 bro np;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_C;0.2;Neutral;I only play 8.4 bro, no problem.
788;Ugyn8qDlNfmVzob2aiJ4AaABAg.AaYVeKdWGFuAa_OzXUhR0o;5;I know❤😂;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_D;0.2;Neutral;Affirmation of the music love.
789;Ugz7RAhXnPMJ61t5KSR4AaABAg;5;All of this is because you betrayed me and killed me while we were talking about the dragon together;@GangGTR;2026-09-09;0;0;0;0;CAMP_C;0.4;Sarcasm;All of this trouble is because you betrayed and killed me while talking about dragons together.
790;UgzrRMNahCbwbea8-6Z4AaABAg.AaYNtQZ1vbzAa_P0JmV_oH;5;Q cevirmede degil😂😂;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_B;0.3;Neutral;Clarifying that Q isn't for spinning/turning.
791;UgwYf_wOErYtfTyuI5J4AaABAg;5;2. Köy;@mehmetecer9231;2026-09-09;0;0;0;0;CAMP_D;0.2;Neutral;Reference to Village 2 (Metin 2 nostalgic reference).
792;UgyTBmR-yyShfOUDwhJ4AaABAg.AaYIJl_SuxiAa_PLvMh03h;5;My q flip bro;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_B;0.2;Neutral;My Q skill is a flip, bro.
793;Ugx2iECQ1YQ52vX4KVh4AaABAg;5;Hamsu ve soytarıları ghost atarken;@c-ras1;2026-09-09;0;0;0;0;CAMP_C;0.3;Sarcasm;Hamsu and his clowns while ghosting.
794;UgyinFP-EILoDQQ1KAN4AaABAg;5;Çevirme + puremiste geçsen hepsini kesermişsin gibi be😅 eline sağlık beton yetmez 10 pk nın arasına 8.4 set sokmak;@Ser-Versta;2026-09-09;0;0;0;0;CAMP_B;0.6;Excitement;If you had used flip + puremist you could have killed them all, amazing job taking an 8.4 set right into the middle of 10 PKs.
795;UgwhjeCdjYKY3IiHEBF4AaABAg.AaY6x-sL9e5Aa_OuWXc0Jr;5;❤;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_A;0.1;Neutral;Heart reaction.
796;Ugzs7a2F_WcoOBnd7X14AaABAg;5;Adam senin için kendini feda etti be;@Namretaww;2026-09-09;0;0;0;0;CAMP_A;0.4;Excitement;That guy literally sacrificed himself for you.
797;UgwpFEmUhtAWwGPG-gJ4AaABAg;5;diğerleride yardım ediyo;@inosuke9949;2026-09-09;0;0;0;0;CAMP_A;0.3;Neutral;The others are helping out too.
798;Ugyxwju2yY3W3ZFNyJF4AaABAg.AaY43UcET0nAa_OsYZIk-4;5;Q cevirmede değil;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_B;0.2;Neutral;Clarifying the Q skill mechanics.
799;UgzekQiobdxCi2tQnSp4AaABAg.AaY411jZyXjAa_PX8FyIU7;5;No bro off stream;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_C;0.2;Neutral;No bro, this was off stream.
800;UgwyYq8EzVoWWtt68BJ4AaABAg;5;Şansa bak;@PrmYusuf12;2026-09-09;0;0;0;0;CAMP_A;0.3;Excitement;Talk about pure luck!
801;UgznwGTtTlUCK3C3qRh4AaABAg.AaY12SE7wI_Aa_Om26Vciu;5;+1;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_A;0.2;Neutral;+1 agreeing with the divine rescue comment.
802;UgwmAvkt5bKDBBwmCN94AaABAg.AaY0bevqdSzAaYRrRExKYa;5;si la usaba no iba a poder entrar al portal;@dayron775;2026-09-09;0;0;1;0;CAMP_B;0.2;Neutral;If I had used it, I wouldn't have been able to enter the portal.
803;UgwmAvkt5bKDBBwmCN94AaABAg.AaY0bevqdSzAa_iTobRxhT;5;No quería meterse en combate para poder zonear;@SaryFennes;2026-09-10;0;0;1;0;CAMP_B;0.2;Neutral;I didn't want to enter combat so I could zone out safely.
804;UgwidJnpPslDGIVVYdh4AaABAg.AaXxGmN2LvJAa_OfDJXWTP;5;Q çevirmede değil;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_B;0.2;Neutral;Explaining skill details regarding Q.
805;UgxarILNBd1cJogbr4R4AaABAg.AaXwxn9M6kmAa_P1pfEehi;5;Yes yes yes! 😂❤;@EBADEYBAC;2026-09-10;0;0;1;0;CAMP_D;0.2;Excitement;Yes yes yes! Enthusiastic agreement.
806;UgxSLvHVi_2I5Fixy-R4AaABAg;5;7.4 and don't fight, gay;@osklenar;2026-09-09;0;0;0;0;CAMP_C;0.4;Frustration;Wearing 7.4 and refusing to fight makes you a coward.
807;UgxM7pyKYOcakG74cIJ4AaABAg;5;Ya tienes un heroe;@DaríoCastroLópez;2026-09-09;0;0;0;0;CAMP_A;0.3;Excitement;You already have a hero.
808;UgyMBtv64JXnt7i4rq54AaABAg;5;2 e skili ile 3 kill alirdin diyorum niye dalmiyor bu 😂;@J0N.SN0VV;2026-09-09;0;0;0;0;CAMP_B;0.5;Frustration;I kept saying why isn't this guy attacking, you could have gotten 3 kills with your 2nd E skill!
809;UgyJe28M4tqQuWn4xKZ4AaABAg.AaXlkpg3RFIAaXo8YV8rYK;5;Çevirmede olsa q skilim  yapardım;@EBADEYBAC;2026-09-09;0;0;1;0;CAMP_B;0.3;Neutral;If my Q skill was a spin I would have done it.
810;UgyJe28M4tqQuWn4xKZ4AaABAg.AaXlkpg3RFIAaXrWvOE611;5;Mi pregunta es tu atacarias???;@tomaszapata8384;2026-09-09;0;0;1;0;CAMP_B;0.3;Neutral;My question is, would you have attacked in this situation?
811;Ugwf9jEj8rRPxRUgNB54AaABAg.AaXlKElFyOaAaXo5RpfIJ4;5;Utc 01.30;@EBADEYBAC;2026-09-09;0;0;1;0;CAMP_D;0.1;Neutral;Answering with the timestamp 01:30 UTC.
812;UgzZ0RLX1r2iJ_813J54AaABAg.AaXkfARcIl4AaXkoRzakgw;5;Bu arada şu hakkını verme olayını da sadece Eba dan izleyebilirdik ❤❤;@rayzzexiled;2026-09-09;0;0;1;0;CAMP_A;0.3;Excitement;This kind of epic moment could only ever be experienced watching Eba.
813;UgzZ0RLX1r2iJ_813J54AaABAg.AaXkfARcIl4AaXoBHi5wFl;5;😂😂❤;@EBADEYBAC;2026-09-09;0;0;1;0;CAMP_A;0.2;Excitement;Laughing along with community sentiment.
814;UgzZ0RLX1r2iJ_813J54AaABAg.AaXkfARcIl4AaXoE4GHjIQ;5;Eyv kanks ❤❤;@EBADEYBAC;2026-09-09;0;0;1;0;CAMP_A;0.2;Neutral;Thanks bro.
815;UgwKJ6SjqhnlF6ReCIt4AaABAg.AaXeTMI2SGFAaXiySEgPJW;5;😂😂😂;@EBADEYBAC;2026-09-09;0;0;1;0;CAMP_D;0.2;Excitement;Laughing response.
816;Ugz3PpEUZQv2Z4BcWDl4AaABAg.AaXcrlozmX0AaXj5cB6kSi;5;Eyvallah kankam, önerini dikkate alacağım 😂❤;@EBADEYBAC;2026-09-09;0;0;1;0;CAMP_C;0.2;Neutral;Thanks, I will definitely take your advice into account.
817;UgyPfhq2SDuOS7sfJRR4AaABAg.AaXcVFvKy5mAaXdQ3oapjx;5;Gank tayfada beyin olmaz zaten kanka xD Tek vasıfları sayı üstünlüğü o kadar;@CatolfCatlerYT;2026-09-09;0;0;1;0;CAMP_A;0.3;Frustration;Gank squads never have any brain cells, their only qualification is sheer numbers.
818;UgyPfhq2SDuOS7sfJRR4AaABAg.AaXcVFvKy5mAaXdg726FrC;5;@CatolfCatlerYThaklısın valla öyle;@Yakuza_26;2026-09-09;0;0;1;0;CAMP_A;0.2;Neutral;Totally right about that.
819;UgyPfhq2SDuOS7sfJRR4AaABAg.AaXcVFvKy5mAaXzkNgEsl4;5;​​@CatolfCatlerYTben bunları tanıyorum birde uzun süredir gank atan ekip. anca beni keserler :));@serad-hl5pe;2026-09-09;0;0;1;0;CAMP_A;0.3;Neutral;I actually know this gank crew, they've been at it for a long time—they can only manage to kill people like me.
820;Ugyn_HBWbYVJHrkPKwV4AaABAg;5;Korkunc;@cilgincilek;2026-09-09;0;0;0;0;CAMP_D;0.3;Excitement;Terrifying.
821;Ugzi1SW4mSsXyrlPF5N4AaABAg.AaXYaTYs1J-AaZli1QpRvM;5;His hp was already too low and he was out of potions while those random blue players arrived  Also yes it's satisfying but not worth it to risk 8.4 set for turning back on them and killing them all;@Sky-k7p4y;2026-09-10;0;0;1;0;CAMP_C;0.4;Neutral;"His HP was too low and he had no pots left when randoms arrived; risking an 8.4 set to turn and fight wasn't worth it."
822;Ugzi1SW4mSsXyrlPF5N4AaABAg.AaXYaTYs1J-Aa_eWdIZccv;5;@Sky-k7p4y i'd say it would've been less risky fighting them than just running around them. and he did have pots as u can clearly see;@domebence2547;2026-09-10;0;0;1;0;CAMP_B;0.4;Frustration;Fighting them would have been less risky than running around, and he clearly did have potions.
823;Ugzi1SW4mSsXyrlPF5N4AaABAg.AaXYaTYs1J-Aa_tY3of52Y;5;not worth the risk since he was almost out of it  if he was going to fight he should fought since the start from 100 to 0, not when he was already 20% life;@puh190;2026-09-10;0;0;1;0;CAMP_C;0.3;Neutral;"It was not worth the risk since he was almost out of health; if he fought, he should have done it from 100% to 0%, not at 20% life."
824;UgzsCl8yqcWcQxNYHdR4AaABAg;5;❤;@mehmetalituzlupnar557;2026-09-09;0;0;0;0;CAMP_D;0.1;Neutral;Heart emoji reaction.
825;UgxD95kP5-OA70zW0994AaABAg;5;Abi ben sana yayında demiştim çıkışta gank atarlarsa diye;@Fatihmücahit;2026-09-09;0;0;0;0;CAMP_A;0.3;Neutral;Bro, I told you during the stream that they would gank you right at the exit.
